,dest_node,source_node,weight,source_class,dest_class,edge_class
67353,168,421,0.1,h,s,h-s
67354,168,704,0.1,h,s,h-s
67355,168,839,0.1,h,s,h-s
67356,28,421,0.1,h,s,h-s
67357,28,704,0.1,h,s,h-s
67358,57,704,0.1,h,s,h-s
67359,35,743,0.1,h,s,h-s
67360,45,420,0.1,h,s,h-s
67361,51,969,0.1,h,s,h-s
67362,61,417,0.1,h,s,h-s
67363,60,697,0.1,h,s,h-s
67364,160,589,0.1,h,s,h-s
67365,160,549,0.1,h,s,h-s
67366,160,404,0.1,h,s,h-s
67367,160,886,0.1,h,s,h-s
67368,160,517,0.1,h,s,h-s
67369,160,657,0.1,h,s,h-s
67370,160,609,0.1,h,s,h-s
67371,160,370,0.1,h,s,h-s
67372,149,427,0.1,h,s,h-s
67373,149,398,0.1,h,s,h-s
67374,79,580,0.1,h,s,h-s
67375,256,363,0.1,h,s,h-s
67376,256,385,0.1,h,s,h-s
67377,256,870,0.1,h,s,h-s
67378,256,419,0.1,h,s,h-s
67379,256,380,0.1,h,s,h-s
67380,256,365,0.1,h,s,h-s
67381,256,366,0.1,h,s,h-s
67382,256,515,0.1,h,s,h-s
67383,256,430,0.1,h,s,h-s
67384,256,624,0.1,h,s,h-s
67385,79,490,0.1,h,s,h-s
67386,73,491,0.1,h,s,h-s
67387,82,873,0.1,h,s,h-s
67388,56,706,0.1,h,s,h-s
67389,14,706,0.1,h,s,h-s
67390,18,593,0.1,h,s,h-s
67391,77,515,0.1,h,s,h-s
67392,118,621,0.1,h,s,h-s
67393,118,428,0.1,h,s,h-s
67394,75,621,0.1,h,s,h-s
67395,48,621,0.1,h,s,h-s
67396,116,621,0.1,h,s,h-s
67397,66,920,0.1,h,s,h-s
67398,90,531,0.1,h,s,h-s
67399,194,621,0.1,h,s,h-s
67400,194,809,0.1,h,s,h-s
67401,49,741,0.1,h,s,h-s
67402,49,930,0.1,h,s,h-s
67403,52,677,0.1,h,s,h-s
67404,24,731,0.1,h,s,h-s
67405,16,686,0.1,h,s,h-s
67406,91,640,0.1,h,s,h-s
67407,91,666,0.1,h,s,h-s
67408,47,611,0.1,h,s,h-s
67409,56,411,0.1,h,s,h-s
67410,93,419,0.1,h,s,h-s
67411,144,570,0.1,h,s,h-s
67412,144,398,0.1,h,s,h-s
67413,144,699,0.1,h,s,h-s
67414,57,630,0.1,h,s,h-s
67415,3,516,0.1,h,s,h-s
67416,10,530,0.1,h,s,h-s
67417,155,479,0.1,h,s,h-s
67418,155,480,0.1,h,s,h-s
67419,155,435,0.1,h,s,h-s
67420,155,480,0.1,h,s,h-s
67421,67,1034,0.1,h,s,h-s
67422,180,906,0.1,h,s,h-s
67423,180,533,0.1,h,s,h-s
67424,180,625,0.1,h,s,h-s
67425,180,1090,0.1,h,s,h-s
67426,8,906,0.1,h,s,h-s
67427,8,1090,0.1,h,s,h-s
67428,63,436,0.1,h,s,h-s
67429,54,510,0.1,h,s,h-s
67430,266,360,0.1,h,s,h-s
67431,266,510,0.1,h,s,h-s
67432,266,414,0.1,h,s,h-s
67433,266,375,0.1,h,s,h-s
67434,266,487,0.1,h,s,h-s
67435,266,440,0.1,h,s,h-s
67436,266,434,0.1,h,s,h-s
67437,266,361,0.1,h,s,h-s
67438,266,366,0.1,h,s,h-s
67439,153,510,0.1,h,s,h-s
67440,153,434,0.1,h,s,h-s
67441,153,361,0.1,h,s,h-s
67442,72,360,0.1,h,s,h-s
67443,72,510,0.1,h,s,h-s
67444,72,440,0.1,h,s,h-s
67445,72,434,0.1,h,s,h-s
67446,72,361,0.1,h,s,h-s
67447,63,630,0.1,h,s,h-s
67448,63,743,0.1,h,s,h-s
67449,63,640,0.1,h,s,h-s
67450,111,669,0.1,h,s,h-s
67451,111,604,0.1,h,s,h-s
67452,116,604,0.1,h,s,h-s
67453,90,487,0.1,h,s,h-s
67454,37,370,0.1,h,s,h-s
67455,206,378,0.1,h,s,h-s
67456,175,630,0.1,h,s,h-s
67457,141,615,0.1,h,s,h-s
67458,81,1017,0.1,h,s,h-s
67459,106,1017,0.1,h,s,h-s
67460,34,907,0.1,h,s,h-s
67461,115,571,0.1,h,s,h-s
67462,98,600,0.1,h,s,h-s
67463,98,625,0.1,h,s,h-s
67464,74,360,0.1,h,s,h-s
67465,74,399,0.1,h,s,h-s
67466,74,401,0.1,h,s,h-s
67467,74,446,0.1,h,s,h-s
67468,242,360,0.1,h,s,h-s
67469,242,368,0.1,h,s,h-s
67470,242,399,0.1,h,s,h-s
67471,242,513,0.1,h,s,h-s
67472,242,401,0.1,h,s,h-s
67473,242,366,0.1,h,s,h-s
67474,242,408,0.1,h,s,h-s
67475,242,446,0.1,h,s,h-s
67476,242,410,0.1,h,s,h-s
67477,279,415,0.1,h,s,h-s
67478,279,385,0.1,h,s,h-s
67479,279,405,0.1,h,s,h-s
67480,73,797,0.1,h,s,h-s
67481,119,469,0.1,h,s,h-s
67482,119,450,0.1,h,s,h-s
67483,119,376,0.1,h,s,h-s
67484,119,417,0.1,h,s,h-s
67485,119,497,0.1,h,s,h-s
67486,119,467,0.1,h,s,h-s
67487,0,1058,0.1,h,s,h-s
67488,104,581,0.1,h,s,h-s
67489,280,740,0.1,h,s,h-s
67490,280,410,0.1,h,s,h-s
67491,280,516,0.1,h,s,h-s
67492,280,480,0.1,h,s,h-s
67493,280,438,0.1,h,s,h-s
67494,39,553,0.1,h,s,h-s
67495,39,555,0.1,h,s,h-s
67496,198,669,0.1,h,s,h-s
67497,198,450,0.1,h,s,h-s
67498,198,535,0.1,h,s,h-s
67499,198,490,0.1,h,s,h-s
67500,98,656,0.1,h,s,h-s
67501,0,656,0.1,h,s,h-s
67502,35,1020,0.1,h,s,h-s
67503,26,853,0.1,h,s,h-s
67504,349,537,0.1,h,s,h-s
67505,349,375,0.1,h,s,h-s
67506,349,460,0.1,h,s,h-s
67507,349,403,0.1,h,s,h-s
67508,349,361,0.1,h,s,h-s
67509,349,628,0.1,h,s,h-s
67510,349,470,0.1,h,s,h-s
67511,349,513,0.1,h,s,h-s
67512,349,394,0.1,h,s,h-s
67513,349,366,0.1,h,s,h-s
67514,349,515,0.1,h,s,h-s
67515,349,406,0.1,h,s,h-s
67516,20,453,0.1,h,s,h-s
67517,53,709,0.1,h,s,h-s
67518,182,520,0.1,h,s,h-s
67519,182,468,0.1,h,s,h-s
67520,45,594,0.1,h,s,h-s
67521,82,595,0.1,h,s,h-s
67522,82,677,0.1,h,s,h-s
67523,359,595,0.1,h,s,h-s
67524,225,487,0.1,h,s,h-s
67525,3,750,0.1,h,s,h-s
67526,62,721,0.1,h,s,h-s
67527,62,1091,0.1,h,s,h-s
67528,62,857,0.1,h,s,h-s
67529,62,490,0.1,h,s,h-s
67530,62,738,0.1,h,s,h-s
67531,82,731,0.1,h,s,h-s
67532,0,618,0.1,h,s,h-s
67533,206,549,0.1,h,s,h-s
67534,206,538,0.1,h,s,h-s
67535,84,413,0.1,h,s,h-s
67536,18,869,0.1,h,s,h-s
67537,67,734,0.1,h,s,h-s
67538,67,869,0.1,h,s,h-s
67539,67,691,0.1,h,s,h-s
67540,67,735,0.1,h,s,h-s
67541,21,869,0.1,h,s,h-s
67542,76,458,0.1,h,s,h-s
67543,37,540,0.1,h,s,h-s
67544,37,540,0.1,h,s,h-s
67545,61,707,0.1,h,s,h-s
67546,61,404,0.1,h,s,h-s
67547,20,458,0.1,h,s,h-s
67548,198,459,0.1,h,s,h-s
67549,198,454,0.1,h,s,h-s
67550,1,480,0.1,h,s,h-s
67551,1,617,0.1,h,s,h-s
67552,1,467,0.1,h,s,h-s
67553,19,666,0.1,h,s,h-s
67554,31,381,0.1,h,s,h-s
67555,31,493,0.1,h,s,h-s
67556,117,480,0.1,h,s,h-s
67557,29,495,0.1,h,s,h-s
67558,65,820,0.1,h,s,h-s
67559,65,821,0.1,h,s,h-s
67560,6,820,0.1,h,s,h-s
67561,6,821,0.1,h,s,h-s
67562,27,403,0.1,h,s,h-s
67563,255,525,0.1,h,s,h-s
67564,255,440,0.1,h,s,h-s
67565,255,513,0.1,h,s,h-s
67566,112,829,0.1,h,s,h-s
67567,79,453,0.1,h,s,h-s
67568,53,754,0.1,h,s,h-s
67569,53,1050,0.1,h,s,h-s
67570,53,974,0.1,h,s,h-s
67571,53,524,0.1,h,s,h-s
67572,359,1050,0.1,h,s,h-s
67573,359,974,0.1,h,s,h-s
67574,57,569,0.1,h,s,h-s
67575,57,754,0.1,h,s,h-s
67576,57,1050,0.1,h,s,h-s
67577,57,974,0.1,h,s,h-s
67578,359,848,0.1,h,s,h-s
67579,18,556,0.1,h,s,h-s
67580,21,556,0.1,h,s,h-s
67581,67,613,0.1,h,s,h-s
67582,98,613,0.1,h,s,h-s
67583,359,1011,0.1,h,s,h-s
67584,42,860,0.1,h,s,h-s
67585,42,650,0.1,h,s,h-s
67586,19,650,0.1,h,s,h-s
67587,12,571,0.1,h,s,h-s
67588,12,517,0.1,h,s,h-s
67589,12,554,0.1,h,s,h-s
67590,12,630,0.1,h,s,h-s
67591,15,525,0.1,h,s,h-s
67592,15,443,0.1,h,s,h-s
67593,171,616,0.1,h,s,h-s
67594,315,468,0.1,h,s,h-s
67595,315,375,0.1,h,s,h-s
67596,315,460,0.1,h,s,h-s
67597,315,384,0.1,h,s,h-s
67598,315,478,0.1,h,s,h-s
67599,315,449,0.1,h,s,h-s
67600,315,440,0.1,h,s,h-s
67601,315,393,0.1,h,s,h-s
67602,315,388,0.1,h,s,h-s
67603,315,390,0.1,h,s,h-s
67604,315,445,0.1,h,s,h-s
67605,315,461,0.1,h,s,h-s
67606,315,438,0.1,h,s,h-s
67607,315,377,0.1,h,s,h-s
67608,145,1040,0.1,h,s,h-s
67609,145,984,0.1,h,s,h-s
67610,145,470,0.1,h,s,h-s
67611,14,1040,0.1,h,s,h-s
67612,14,984,0.1,h,s,h-s
67613,191,573,0.1,h,s,h-s
67614,191,368,0.1,h,s,h-s
67615,191,387,0.1,h,s,h-s
67616,14,394,0.1,h,s,h-s
67617,27,605,0.1,h,s,h-s
67618,27,1093,0.1,h,s,h-s
67619,81,840,0.1,h,s,h-s
67620,40,840,0.1,h,s,h-s
67621,144,831,0.1,h,s,h-s
67622,144,445,0.1,h,s,h-s
67623,99,610,0.1,h,s,h-s
67624,99,454,0.1,h,s,h-s
67625,99,397,0.1,h,s,h-s
67626,316,391,0.1,h,s,h-s
67627,316,411,0.1,h,s,h-s
67628,316,460,0.1,h,s,h-s
67629,316,376,0.1,h,s,h-s
67630,316,385,0.1,h,s,h-s
67631,316,398,0.1,h,s,h-s
67632,316,467,0.1,h,s,h-s
67633,93,411,0.1,h,s,h-s
67634,33,785,0.1,h,s,h-s
67635,33,676,0.1,h,s,h-s
67636,89,686,0.1,h,s,h-s
67637,18,923,0.1,h,s,h-s
67638,149,923,0.1,h,s,h-s
67639,149,466,0.1,h,s,h-s
67640,149,830,0.1,h,s,h-s
67641,149,605,0.1,h,s,h-s
67642,149,760,0.1,h,s,h-s
67643,9,510,0.1,h,s,h-s
67644,104,599,0.1,h,s,h-s
67645,104,374,0.1,h,s,h-s
67646,80,507,0.1,h,s,h-s
67647,80,886,0.1,h,s,h-s
67648,5,886,0.1,h,s,h-s
67649,67,708,0.1,h,s,h-s
67650,67,465,0.1,h,s,h-s
67651,56,660,0.1,h,s,h-s
67652,56,660,0.1,h,s,h-s
67653,79,486,0.1,h,s,h-s
67654,79,513,0.1,h,s,h-s
67655,35,486,0.1,h,s,h-s
67656,35,410,0.1,h,s,h-s
67657,211,391,0.1,h,s,h-s
67658,211,444,0.1,h,s,h-s
67659,54,1076,0.1,h,s,h-s
67660,10,1076,0.1,h,s,h-s
67661,359,1076,0.1,h,s,h-s
67662,154,590,0.1,h,s,h-s
67663,154,1076,0.1,h,s,h-s
67664,88,810,0.1,h,s,h-s
67665,284,375,0.1,h,s,h-s
67666,284,478,0.1,h,s,h-s
67667,284,400,0.1,h,s,h-s
67668,284,467,0.1,h,s,h-s
67669,75,761,0.1,h,s,h-s
67670,75,429,0.1,h,s,h-s
67671,23,635,0.1,h,s,h-s
67672,266,490,0.1,h,s,h-s
67673,266,406,0.1,h,s,h-s
67674,109,463,0.1,h,s,h-s
67675,109,700,0.1,h,s,h-s
67676,109,418,0.1,h,s,h-s
67677,109,631,0.1,h,s,h-s
67678,62,435,0.1,h,s,h-s
67679,62,693,0.1,h,s,h-s
67680,62,694,0.1,h,s,h-s
67681,6,693,0.1,h,s,h-s
67682,6,694,0.1,h,s,h-s
67683,194,579,0.1,h,s,h-s
67684,194,939,0.1,h,s,h-s
67685,194,773,0.1,h,s,h-s
67686,194,644,0.1,h,s,h-s
67687,47,741,0.1,h,s,h-s
67688,47,504,0.1,h,s,h-s
67689,70,410,0.1,h,s,h-s
67690,70,610,0.1,h,s,h-s
67691,70,400,0.1,h,s,h-s
67692,70,470,0.1,h,s,h-s
67693,180,700,0.1,h,s,h-s
67694,13,659,0.1,h,s,h-s
67695,56,856,0.1,h,s,h-s
67696,182,815,0.1,h,s,h-s
67697,182,580,0.1,h,s,h-s
67698,182,560,0.1,h,s,h-s
67699,182,731,0.1,h,s,h-s
67700,53,736,0.1,h,s,h-s
67701,54,565,0.1,h,s,h-s
67702,16,565,0.1,h,s,h-s
67703,61,565,0.1,h,s,h-s
67704,61,453,0.1,h,s,h-s
67705,7,698,0.1,h,s,h-s
67706,7,607,0.1,h,s,h-s
67707,149,565,0.1,h,s,h-s
67708,246,516,0.1,h,s,h-s
67709,246,447,0.1,h,s,h-s
67710,13,677,0.1,h,s,h-s
67711,80,676,0.1,h,s,h-s
67712,53,439,0.1,h,s,h-s
67713,53,441,0.1,h,s,h-s
67714,120,361,0.1,h,s,h-s
67715,75,734,0.1,h,s,h-s
67716,61,734,0.1,h,s,h-s
67717,61,361,0.1,h,s,h-s
67718,61,436,0.1,h,s,h-s
67719,61,409,0.1,h,s,h-s
67720,103,641,0.1,h,s,h-s
67721,87,564,0.1,h,s,h-s
67722,48,564,0.1,h,s,h-s
67723,76,525,0.1,h,s,h-s
67724,76,380,0.1,h,s,h-s
67725,103,647,0.1,h,s,h-s
67726,6,381,0.1,h,s,h-s
67727,56,557,0.1,h,s,h-s
67728,56,550,0.1,h,s,h-s
67729,21,721,0.1,h,s,h-s
67730,1,389,0.1,h,s,h-s
67731,22,466,0.1,h,s,h-s
67732,43,690,0.1,h,s,h-s
67733,42,650,0.1,h,s,h-s
67734,2,650,0.1,h,s,h-s
67735,275,480,0.1,h,s,h-s
67736,275,841,0.1,h,s,h-s
67737,275,779,0.1,h,s,h-s
67738,275,518,0.1,h,s,h-s
67739,145,496,0.1,h,s,h-s
67740,2,513,0.1,h,s,h-s
67741,120,524,0.1,h,s,h-s
67742,141,525,0.1,h,s,h-s
67743,141,479,0.1,h,s,h-s
67744,141,743,0.1,h,s,h-s
67745,141,480,0.1,h,s,h-s
67746,141,547,0.1,h,s,h-s
67747,141,480,0.1,h,s,h-s
67748,141,593,0.1,h,s,h-s
67749,29,525,0.1,h,s,h-s
67750,29,480,0.1,h,s,h-s
67751,181,503,0.1,h,s,h-s
67752,16,489,0.1,h,s,h-s
67753,11,556,0.1,h,s,h-s
67754,11,1008,0.1,h,s,h-s
67755,11,489,0.1,h,s,h-s
67756,220,400,0.1,h,s,h-s
67757,220,513,0.1,h,s,h-s
67758,10,431,0.1,h,s,h-s
67759,255,383,0.1,h,s,h-s
67760,255,431,0.1,h,s,h-s
67761,255,401,0.1,h,s,h-s
67762,154,431,0.1,h,s,h-s
67763,36,613,0.1,h,s,h-s
67764,170,665,0.1,h,s,h-s
67765,170,547,0.1,h,s,h-s
67766,42,720,0.1,h,s,h-s
67767,42,617,0.1,h,s,h-s
67768,164,390,0.1,h,s,h-s
67769,52,631,0.1,h,s,h-s
67770,111,869,0.1,h,s,h-s
67771,111,363,0.1,h,s,h-s
67772,111,365,0.1,h,s,h-s
67773,76,411,0.1,h,s,h-s
67774,12,477,0.1,h,s,h-s
67775,12,523,0.1,h,s,h-s
67776,12,418,0.1,h,s,h-s
67777,62,553,0.1,h,s,h-s
67778,15,606,0.1,h,s,h-s
67779,59,470,0.1,h,s,h-s
67780,59,436,0.1,h,s,h-s
67781,164,624,0.1,h,s,h-s
67782,164,839,0.1,h,s,h-s
67783,82,839,0.1,h,s,h-s
67784,165,624,0.1,h,s,h-s
67785,165,839,0.1,h,s,h-s
67786,4,624,0.1,h,s,h-s
67787,4,839,0.1,h,s,h-s
67788,19,457,0.1,h,s,h-s
67789,24,840,0.1,h,s,h-s
67790,345,384,0.1,h,s,h-s
67791,345,487,0.1,h,s,h-s
67792,345,404,0.1,h,s,h-s
67793,345,571,0.1,h,s,h-s
67794,345,398,0.1,h,s,h-s
67795,345,481,0.1,h,s,h-s
67796,345,445,0.1,h,s,h-s
67797,345,377,0.1,h,s,h-s
67798,345,406,0.1,h,s,h-s
67799,30,450,0.1,h,s,h-s
67800,30,658,0.1,h,s,h-s
67801,30,745,0.1,h,s,h-s
67802,30,580,0.1,h,s,h-s
67803,30,503,0.1,h,s,h-s
67804,30,623,0.1,h,s,h-s
67805,122,635,0.1,h,s,h-s
67806,24,465,0.1,h,s,h-s
67807,111,740,0.1,h,s,h-s
67808,111,506,0.1,h,s,h-s
67809,8,506,0.1,h,s,h-s
67810,157,487,0.1,h,s,h-s
67811,157,366,0.1,h,s,h-s
67812,157,491,0.1,h,s,h-s
67813,33,361,0.1,h,s,h-s
67814,25,374,0.1,h,s,h-s
67815,25,390,0.1,h,s,h-s
67816,54,700,0.1,h,s,h-s
67817,36,711,0.1,h,s,h-s
67818,53,473,0.1,h,s,h-s
67819,53,475,0.1,h,s,h-s
67820,54,885,0.1,h,s,h-s
67821,245,508,0.1,h,s,h-s
67822,245,660,0.1,h,s,h-s
67823,245,885,0.1,h,s,h-s
67824,245,679,0.1,h,s,h-s
67825,245,663,0.1,h,s,h-s
67826,245,481,0.1,h,s,h-s
67827,245,930,0.1,h,s,h-s
67828,245,660,0.1,h,s,h-s
67829,245,664,0.1,h,s,h-s
67830,39,579,0.1,h,s,h-s
67831,3,623,0.1,h,s,h-s
67832,55,540,0.1,h,s,h-s
67833,55,586,0.1,h,s,h-s
67834,55,587,0.1,h,s,h-s
67835,55,540,0.1,h,s,h-s
67836,87,586,0.1,h,s,h-s
67837,87,610,0.1,h,s,h-s
67838,87,540,0.1,h,s,h-s
67839,128,540,0.1,h,s,h-s
67840,128,610,0.1,h,s,h-s
67841,128,587,0.1,h,s,h-s
67842,128,540,0.1,h,s,h-s
67843,25,609,0.1,h,s,h-s
67844,34,440,0.1,h,s,h-s
67845,118,660,0.1,h,s,h-s
67846,118,469,0.1,h,s,h-s
67847,118,417,0.1,h,s,h-s
67848,118,660,0.1,h,s,h-s
67849,118,659,0.1,h,s,h-s
67850,118,506,0.1,h,s,h-s
67851,160,391,0.1,h,s,h-s
67852,160,660,0.1,h,s,h-s
67853,160,469,0.1,h,s,h-s
67854,160,660,0.1,h,s,h-s
67855,160,659,0.1,h,s,h-s
67856,160,506,0.1,h,s,h-s
67857,232,867,0.1,h,s,h-s
67858,280,370,0.1,h,s,h-s
67859,280,369,0.1,h,s,h-s
67860,280,396,0.1,h,s,h-s
67861,280,443,0.1,h,s,h-s
67862,280,405,0.1,h,s,h-s
67863,110,440,0.1,h,s,h-s
67864,110,664,0.1,h,s,h-s
67865,83,463,0.1,h,s,h-s
67866,47,889,0.1,h,s,h-s
67867,47,620,0.1,h,s,h-s
67868,3,889,0.1,h,s,h-s
67869,3,620,0.1,h,s,h-s
67870,3,560,0.1,h,s,h-s
67871,3,804,0.1,h,s,h-s
67872,3,453,0.1,h,s,h-s
67873,110,889,0.1,h,s,h-s
67874,110,620,0.1,h,s,h-s
67875,110,804,0.1,h,s,h-s
67876,110,453,0.1,h,s,h-s
67877,5,889,0.1,h,s,h-s
67878,5,620,0.1,h,s,h-s
67879,22,889,0.1,h,s,h-s
67880,22,620,0.1,h,s,h-s
67881,22,560,0.1,h,s,h-s
67882,22,453,0.1,h,s,h-s
67883,25,520,0.1,h,s,h-s
67884,25,420,0.1,h,s,h-s
67885,169,540,0.1,h,s,h-s
67886,55,571,0.1,h,s,h-s
67887,73,763,0.1,h,s,h-s
67888,73,436,0.1,h,s,h-s
67889,135,360,0.1,h,s,h-s
67890,133,456,0.1,h,s,h-s
67891,0,954,0.1,h,s,h-s
67892,5,425,0.1,h,s,h-s
67893,30,425,0.1,h,s,h-s
67894,28,868,0.1,h,s,h-s
67895,36,593,0.1,h,s,h-s
67896,149,438,0.1,h,s,h-s
67897,164,1028,0.1,h,s,h-s
67898,164,1000,0.1,h,s,h-s
67899,164,378,0.1,h,s,h-s
67900,165,1028,0.1,h,s,h-s
67901,165,1000,0.1,h,s,h-s
67902,165,378,0.1,h,s,h-s
67903,120,410,0.1,h,s,h-s
67904,12,666,0.1,h,s,h-s
67905,218,383,0.1,h,s,h-s
67906,218,578,0.1,h,s,h-s
67907,55,477,0.1,h,s,h-s
67908,42,825,0.1,h,s,h-s
67909,3,771,0.1,h,s,h-s
67910,67,543,0.1,h,s,h-s
67911,18,676,0.1,h,s,h-s
67912,122,421,0.1,h,s,h-s
67913,57,610,0.1,h,s,h-s
67914,32,617,0.1,h,s,h-s
67915,115,669,0.1,h,s,h-s
67916,115,1010,0.1,h,s,h-s
67917,115,420,0.1,h,s,h-s
67918,115,490,0.1,h,s,h-s
67919,18,1010,0.1,h,s,h-s
67920,21,1010,0.1,h,s,h-s
67921,102,713,0.1,h,s,h-s
67922,102,714,0.1,h,s,h-s
67923,102,519,0.1,h,s,h-s
67924,102,578,0.1,h,s,h-s
67925,102,715,0.1,h,s,h-s
67926,162,480,0.1,h,s,h-s
67927,162,643,0.1,h,s,h-s
67928,162,437,0.1,h,s,h-s
67929,52,743,0.1,h,s,h-s
67930,297,397,0.1,h,s,h-s
67931,108,835,0.1,h,s,h-s
67932,26,835,0.1,h,s,h-s
67933,27,460,0.1,h,s,h-s
67934,27,386,0.1,h,s,h-s
67935,239,561,0.1,h,s,h-s
67936,239,510,0.1,h,s,h-s
67937,239,540,0.1,h,s,h-s
67938,239,734,0.1,h,s,h-s
67939,239,440,0.1,h,s,h-s
67940,239,700,0.1,h,s,h-s
67941,239,424,0.1,h,s,h-s
67942,239,540,0.1,h,s,h-s
67943,239,370,0.1,h,s,h-s
67944,167,540,0.1,h,s,h-s
67945,167,643,0.1,h,s,h-s
67946,54,829,0.1,h,s,h-s
67947,173,370,0.1,h,s,h-s
67948,173,734,0.1,h,s,h-s
67949,173,429,0.1,h,s,h-s
67950,173,670,0.1,h,s,h-s
67951,14,623,0.1,h,s,h-s
67952,57,413,0.1,h,s,h-s
67953,57,623,0.1,h,s,h-s
67954,22,413,0.1,h,s,h-s
67955,8,797,0.1,h,s,h-s
67956,16,657,0.1,h,s,h-s
67957,77,516,0.1,h,s,h-s
67958,77,373,0.1,h,s,h-s
67959,77,875,0.1,h,s,h-s
67960,20,373,0.1,h,s,h-s
67961,20,875,0.1,h,s,h-s
67962,234,476,0.1,h,s,h-s
67963,234,384,0.1,h,s,h-s
67964,234,364,0.1,h,s,h-s
67965,234,400,0.1,h,s,h-s
67966,234,385,0.1,h,s,h-s
67967,234,430,0.1,h,s,h-s
67968,359,897,0.1,h,s,h-s
67969,359,836,0.1,h,s,h-s
67970,32,619,0.1,h,s,h-s
67971,32,637,0.1,h,s,h-s
67972,112,857,0.1,h,s,h-s
67973,10,713,0.1,h,s,h-s
67974,10,714,0.1,h,s,h-s
67975,10,715,0.1,h,s,h-s
67976,82,1030,0.1,h,s,h-s
67977,0,1030,0.1,h,s,h-s
67978,15,1003,0.1,h,s,h-s
67979,15,1004,0.1,h,s,h-s
67980,102,650,0.1,h,s,h-s
67981,102,649,0.1,h,s,h-s
67982,57,650,0.1,h,s,h-s
67983,164,684,0.1,h,s,h-s
67984,12,519,0.1,h,s,h-s
67985,12,380,0.1,h,s,h-s
67986,12,801,0.1,h,s,h-s
67987,39,741,0.1,h,s,h-s
67988,39,417,0.1,h,s,h-s
67989,39,396,0.1,h,s,h-s
67990,39,660,0.1,h,s,h-s
67991,144,550,0.1,h,s,h-s
67992,144,487,0.1,h,s,h-s
67993,144,695,0.1,h,s,h-s
67994,44,731,0.1,h,s,h-s
67995,44,834,0.1,h,s,h-s
67996,23,834,0.1,h,s,h-s
67997,14,834,0.1,h,s,h-s
67998,53,557,0.1,h,s,h-s
67999,50,753,0.1,h,s,h-s
68000,90,403,0.1,h,s,h-s
68001,9,434,0.1,h,s,h-s
68002,9,655,0.1,h,s,h-s
68003,56,511,0.1,h,s,h-s
68004,56,699,0.1,h,s,h-s
68005,14,1089,0.1,h,s,h-s
68006,115,493,0.1,h,s,h-s
68007,115,675,0.1,h,s,h-s
68008,9,675,0.1,h,s,h-s
68009,53,573,0.1,h,s,h-s
68010,111,763,0.1,h,s,h-s
68011,122,680,0.1,h,s,h-s
68012,51,695,0.1,h,s,h-s
68013,51,530,0.1,h,s,h-s
68014,8,680,0.1,h,s,h-s
68015,117,433,0.1,h,s,h-s
68016,117,680,0.1,h,s,h-s
68017,117,695,0.1,h,s,h-s
68018,117,530,0.1,h,s,h-s
68019,117,624,0.1,h,s,h-s
68020,19,680,0.1,h,s,h-s
68021,84,700,0.1,h,s,h-s
68022,99,697,0.1,h,s,h-s
68023,99,525,0.1,h,s,h-s
68024,99,443,0.1,h,s,h-s
68025,42,940,0.1,h,s,h-s
68026,72,660,0.1,h,s,h-s
68027,72,503,0.1,h,s,h-s
68028,72,660,0.1,h,s,h-s
68029,28,890,0.1,h,s,h-s
68030,28,885,0.1,h,s,h-s
68031,28,890,0.1,h,s,h-s
68032,88,720,0.1,h,s,h-s
68033,61,576,0.1,h,s,h-s
68034,61,593,0.1,h,s,h-s
68035,82,510,0.1,h,s,h-s
68036,106,783,0.1,h,s,h-s
68037,106,470,0.1,h,s,h-s
68038,106,756,0.1,h,s,h-s
68039,75,417,0.1,h,s,h-s
68040,53,363,0.1,h,s,h-s
68041,53,365,0.1,h,s,h-s
68042,15,790,0.1,h,s,h-s
68043,9,566,0.1,h,s,h-s
68044,9,489,0.1,h,s,h-s
68045,108,489,0.1,h,s,h-s
68046,26,489,0.1,h,s,h-s
68047,42,740,0.1,h,s,h-s
68048,89,374,0.1,h,s,h-s
68049,56,671,0.1,h,s,h-s
68050,134,671,0.1,h,s,h-s
68051,77,487,0.1,h,s,h-s
68052,35,640,0.1,h,s,h-s
68053,0,665,0.1,h,s,h-s
68054,29,538,0.1,h,s,h-s
68055,29,711,0.1,h,s,h-s
68056,182,367,0.1,h,s,h-s
68057,58,467,0.1,h,s,h-s
68058,57,721,0.1,h,s,h-s
68059,59,780,0.1,h,s,h-s
68060,53,851,0.1,h,s,h-s
68061,97,490,0.1,h,s,h-s
68062,274,375,0.1,h,s,h-s
68063,274,829,0.1,h,s,h-s
68064,274,709,0.1,h,s,h-s
68065,274,388,0.1,h,s,h-s
68066,218,995,0.1,h,s,h-s
68067,158,460,0.1,h,s,h-s
68068,147,498,0.1,h,s,h-s
68069,159,370,0.1,h,s,h-s
68070,14,656,0.1,h,s,h-s
68071,66,839,0.1,h,s,h-s
68072,6,848,0.1,h,s,h-s
68073,36,570,0.1,h,s,h-s
68074,42,1029,0.1,h,s,h-s
68075,42,633,0.1,h,s,h-s
68076,102,703,0.1,h,s,h-s
68077,170,610,0.1,h,s,h-s
68078,170,599,0.1,h,s,h-s
68079,170,635,0.1,h,s,h-s
68080,9,644,0.1,h,s,h-s
68081,54,644,0.1,h,s,h-s
68082,16,741,0.1,h,s,h-s
68083,16,694,0.1,h,s,h-s
68084,145,626,0.1,h,s,h-s
68085,145,696,0.1,h,s,h-s
